id,student_id,topic_id,event_type,duration,timestamp
2003,87,9,view_resource,560,2026-02-02 15:04:00
2004,87,10,view_resource,80,2026-02-03 09:14:00
2005,87,10,complete_lesson,179,2026-02-04 10:39:00
2006,88,1,complete_lesson,131,2026-02-02 07:40:00
2007,88,1,search_topic,539,2026-02-02 14:02:00
2008,88,1,view_resource,562,2026-02-04 03:05:00
2009,88,2,search_topic,308,2026-02-05 20:42:00
2010,88,3,view_resource,252,2026-02-06 23:39:00
2011,88,4,search_topic,536,2026-02-08 14:17:00
2012,88,5,search_topic,441,2026-02-09 16:08:00
2013,88,5,search_topic,463,2026-02-11 04:47:00
2014,88,6,view_resource,457,2026-02-11 20:09:00
2015,88,7,view_resource,275,2026-02-12 20:04:00
2016,88,7,view_resource,212,2026-02-14 12:09:00
2017,88,7,search_topic,416,2026-02-16 04:08:00
2018,88,8,view_resource,118,2026-02-17 01:11:00
2019,88,9,search_topic,571,2026-02-18 07:45:00
2020,88,9,view_resource,214,2026-02-20 01:04:00
2021,88,9,search_topic,531,2026-02-20 14:24:00
2022,88,10,view_resource,178,2026-02-21 01:43:00
2023,88,11,view_resource,517,2026-02-21 16:42:00
2024,88,12,search_topic,279,2026-02-23 00:48:00
2025,88,12,complete_lesson,273,2026-02-23 22:16:00
2026,88,12,search_topic,368,2026-02-24 02:01:00
2027,88,13,view_resource,464,2026-02-25 00:10:00
2028,88,14,view_resource,353,2026-02-26 16:26:00
2029,88,15,complete_lesson,127,2026-02-27 19:03:00
2030,88,16,complete_lesson,191,2026-02-28 12:01:00
2031,88,17,view_resource,342,2026-02-28 22:38:00
2032,88,18,view_resource,277,2026-03-01 22:49:00
2033,88,19,view_resource,492,2026-03-02 03:43:00
2034,89,1,search_topic,122,2026-01-26 10:22:00
2035,89,1,view_resource,482,2026-01-26 19:36:00
2036,89,1,search_topic,169,2026-01-27 07:29:00
2037,89,2,search_topic,352,2026-01-29 03:48:00
2038,89,2,complete_lesson,475,2026-01-29 22:19:00
2039,89,2,complete_lesson,493,2026-01-31 14:00:00
2040,89,3,complete_lesson,495,2026-02-02 13:39:00
2041,89,3,view_resource,317,2026-02-03 08:21:00
2042,89,3,view_resource,181,2026-02-04 15:00:00
2043,89,4,complete_lesson,295,2026-02-04 20:44:00
2044,89,5,search_topic,73,2026-02-06 07:17:00
2045,89,6,view_resource,410,2026-02-06 20:05:00
2046,89,7,view_resource,533,2026-02-07 02:05:00
2047,89,8,complete_lesson,367,2026-02-08 05:38:00
2048,89,8,view_resource,77,2026-02-09 10:14:00
2049,89,9,complete_lesson,319,2026-02-11 09:19:00
2050,89,9,complete_lesson,263,2026-02-11 14:08:00
2051,89,9,complete_lesson,320,2026-02-12 06:23:00
2052,89,10,view_resource,201,2026-02-12 15:06:00
2053,89,11,complete_lesson,162,2026-02-12 22:31:00
2054,89,12,search_topic,557,2026-02-13 06:08:00
2055,90,1,search_topic,129,2026-01-15 20:05:00
2056,90,2,complete_lesson,315,2026-01-17 16:08:00
2057,90,3,search_topic,98,2026-01-18 07:13:00
2058,90,4,view_resource,126,2026-01-20 01:38:00
2059,90,4,complete_lesson,451,2026-01-21 10:12:00
2060,90,5,view_resource,281,2026-01-22 16:19:00
2061,90,6,view_resource,390,2026-01-24 08:23:00
2062,90,7,search_topic,516,2026-01-25 06:50:00
2063,90,7,view_resource,501,2026-01-25 14:08:00
2064,90,7,search_topic,531,2026-01-26 02:16:00
2065,90,8,search_topic,88,2026-01-27 08:10:00
2066,90,9,view_resource,438,2026-01-28 22:07:00
2067,90,10,search_topic,519,2026-01-30 10:41:00
2068,90,11,search_topic,575,2026-01-31 18:10:00
2069,90,12,view_resource,468,2026-02-02 16:34:00
2070,90,13,complete_lesson,594,2026-02-03 03:18:00
2071,90,14,view_resource,236,2026-02-04 11:47:00
2072,91,1,view_resource,244,2026-02-02 05:38:00
2073,91,2,search_topic,146,2026-02-03 23:40:00
2074,91,3,search_topic,493,2026-02-05 16:15:00
2075,91,4,complete_lesson,111,2026-02-06 21:33:00
2076,91,5,search_topic,493,2026-02-07 08:43:00
2077,91,6,complete_lesson,289,2026-02-08 23:29:00
2078,91,7,search_topic,467,2026-02-10 08:39:00
2079,91,8,complete_lesson,452,2026-02-12 08:16:00
2080,91,8,complete_lesson,86,2026-02-13 03:33:00
2081,91,9,complete_lesson,164,2026-02-13 11:26:00
2082,91,10,search_topic,188,2026-02-14 06:50:00
2083,91,11,search_topic,573,2026-02-15 00:36:00
2084,91,12,search_topic,515,2026-02-15 20:12:00
2085,91,13,view_resource,279,2026-02-17 15:43:00
2086,91,14,search_topic,227,2026-02-18 10:37:00
2087,91,14,search_topic,477,2026-02-19 16:50:00
2088,91,14,complete_lesson,388,2026-02-20 17:15:00
2089,92,1,complete_lesson,369,2026-01-15 23:19:00
2090,92,2,search_topic,356,2026-01-16 23:33:00
2091,92,2,view_resource,541,2026-01-17 04:02:00
2092,92,3,complete_lesson,102,2026-01-17 12:16:00
2093,92,3,complete_lesson,532,2026-01-19 02:15:00
2094,92,3,complete_lesson,483,2026-01-19 15:17:00
2095,92,4,complete_lesson,445,2026-01-20 09:34:00
2096,92,5,search_topic,465,2026-01-22 04:06:00
2097,92,5,search_topic,450,2026-01-23 23:14:00
2098,92,5,complete_lesson,408,2026-01-24 22:13:00
2099,92,6,search_topic,244,2026-01-25 09:47:00
2100,92,7,search_topic,105,2026-01-26 04:28:00
2101,92,7,search_topic,123,2026-01-26 15:36:00
2102,92,8,complete_lesson,188,2026-01-27 20:44:00
2103,92,8,search_topic,117,2026-01-29 08:26:00
2104,92,8,search_topic,368,2026-01-30 19:42:00
2105,92,9,search_topic,340,2026-01-31 17:00:00
2106,92,10,complete_lesson,506,2026-02-02 00:34:00
2107,92,10,complete_lesson,382,2026-02-02 14:23:00
2108,92,10,search_topic,89,2026-02-03 17:14:00
2109,92,11,search_topic,89,2026-02-04 11:23:00
2110,92,11,complete_lesson,474,2026-02-04 23:26:00
2111,92,12,view_resource,466,2026-02-06 05:10:00
2112,92,13,view_resource,251,2026-02-06 09:43:00
2113,92,14,search_topic,545,2026-02-07 16:31:00
2114,92,14,view_resource,459,2026-02-08 21:49:00
2115,92,15,search_topic,317,2026-02-09 07:16:00
2116,92,16,view_resource,170,2026-02-09 11:20:00
2117,93,1,view_resource,426,2026-01-28 14:22:00
2118,93,1,view_resource,478,2026-01-28 18:00:00
2119,93,2,view_resource,114,2026-01-29 02:37:00
2120,93,2,complete_lesson,410,2026-01-30 15:36:00
2121,93,3,complete_lesson,418,2026-01-31 19:10:00
2122,93,3,search_topic,239,2026-02-01 09:31:00
2123,93,3,view_resource,575,2026-02-01 21:30:00
2124,93,4,complete_lesson,372,2026-02-02 04:09:00
2125,93,4,search_topic,209,2026-02-03 07:38:00
2126,93,5,search_topic,518,2026-02-03 19:32:00
2127,93,6,view_resource,521,2026-02-05 06:22:00
2128,93,6,complete_lesson,230,2026-02-06 11:19:00
2129,93,6,search_topic,448,2026-02-07 01:07:00
2130,93,7,view_resource,456,2026-02-07 05:35:00
2131,93,7,view_resource,93,2026-02-07 11:26:00
2132,93,8,view_resource,333,2026-02-08 11:11:00
2133,93,9,search_topic,166,2026-02-09 10:18:00
2134,93,10,complete_lesson,413,2026-02-10 08:39:00
2135,93,10,complete_lesson,327,2026-02-11 05:34:00
2136,93,10,search_topic,430,2026-02-12 12:06:00
2137,93,11,search_topic,388,2026-02-14 03:35:00
2138,93,11,complete_lesson,574,2026-02-16 00:18:00
2139,93,12,complete_lesson,600,2026-02-17 04:18:00
2140,93,12,search_topic,122,2026-02-17 17:31:00
2141,93,12,complete_lesson,167,2026-02-18 17:33:00
2142,93,13,search_topic,450,2026-02-19 21:05:00
2143,93,13,view_resource,291,2026-02-20 17:13:00
2144,93,14,view_resource,571,2026-02-22 09:49:00
2145,93,15,search_topic,110,2026-02-23 02:05:00
2146,93,15,view_resource,184,2026-02-24 18:48:00
2147,93,15,view_resource,76,2026-02-25 05:46:00
2148,93,16,search_topic,552,2026-02-26 09:05:00
2149,93,16,complete_lesson,253,2026-02-27 13:27:00
2150,94,1,complete_lesson,309,2026-01-08 18:09:00
2151,94,2,search_topic,201,2026-01-09 01:38:00
2152,94,3,view_resource,63,2026-01-10 01:38:00
2153,94,3,view_resource,63,2026-01-10 06:27:00
2154,94,3,search_topic,448,2026-01-11 03:22:00
2155,94,4,search_topic,459,2026-01-13 03:23:00
2156,94,5,view_resource,152,2026-01-15 00:05:00
2157,94,6,complete_lesson,162,2026-01-15 22:25:00
2158,94,7,search_topic,75,2026-01-16 19:27:00
2159,94,7,search_topic,267,2026-01-18 10:32:00
2160,94,7,search_topic,474,2026-01-20 01:40:00
2161,94,8,search_topic,592,2026-01-20 05:10:00
2162,94,9,search_topic,134,2026-01-22 04:27:00
2163,94,10,complete_lesson,446,2026-01-23 07:49:00
2164,94,11,search_topic,427,2026-01-23 12:21:00
2165,95,1,view_resource,65,2026-01-18 14:02:00
2166,95,1,view_resource,532,2026-01-20 06:27:00
2167,95,1,view_resource,531,2026-01-21 07:19:00
2168,95,2,view_resource,136,2026-01-21 19:44:00
2169,95,2,search_topic,208,2026-01-23 09:33:00
2170,95,2,view_resource,506,2026-01-23 18:33:00
2171,95,3,view_resource,330,2026-01-24 19:04:00
2172,95,3,search_topic,414,2026-01-25 22:07:00
2173,95,4,view_resource,204,2026-01-26 22:42:00
2174,95,5,view_resource,468,2026-01-28 14:36:00
2175,95,6,view_resource,199,2026-01-29 11:33:00
2176,95,6,search_topic,395,2026-01-30 21:04:00
2177,95,7,search_topic,247,2026-01-31 06:40:00
2178,95,8,complete_lesson,442,2026-01-31 15:50:00
2179,95,9,view_resource,153,2026-02-01 17:43:00
2180,95,10,view_resource,148,2026-02-02 08:30:00
2181,95,10,view_resource,431,2026-02-02 23:36:00
2182,95,10,view_resource,104,2026-02-04 07:48:00
2183,95,11,complete_lesson,322,2026-02-05 07:06:00
2184,95,11,complete_lesson,395,2026-02-07 04:06:00
2185,95,11,search_topic,594,2026-02-08 02:21:00
2186,95,12,complete_lesson,543,2026-02-09 08:01:00
2187,95,13,view_resource,378,2026-02-10 20:16:00
2188,95,13,view_resource,96,2026-02-11 05:34:00
2189,95,13,search_topic,472,2026-02-12 06:36:00
2190,95,14,search_topic,428,2026-02-13 04:22:00
2191,95,15,complete_lesson,505,2026-02-14 10:48:00
2192,95,16,complete_lesson,366,2026-02-16 01:16:00
2193,95,16,view_resource,385,2026-02-17 13:36:00
2194,95,16,search_topic,365,2026-02-18 17:25:00
2195,95,17,complete_lesson,111,2026-02-19 18:25:00
2196,95,17,view_resource,432,2026-02-20 21:25:00
2197,95,18,complete_lesson,169,2026-02-22 15:48:00
2198,95,19,view_resource,162,2026-02-22 20:45:00
2199,95,19,complete_lesson,157,2026-02-23 06:12:00
2200,95,19,complete_lesson,515,2026-02-25 05:07:00
2201,95,20,search_topic,439,2026-02-25 19:36:00
2202,96,1,view_resource,508,2026-01-09 03:30:00
2203,96,2,search_topic,111,2026-01-09 10:45:00
2204,96,2,search_topic,247,2026-01-10 10:28:00
2205,96,3,search_topic,407,2026-01-12 03:48:00
2206,96,3,complete_lesson,162,2026-01-13 11:02:00
2207,96,3,complete_lesson,110,2026-01-14 19:28:00
2208,96,4,search_topic,127,2026-01-15 22:47:00
2209,96,5,search_topic,72,2026-01-17 21:37:00
2210,96,6,view_resource,279,2026-01-18 01:23:00
2211,96,7,search_topic,156,2026-01-18 09:36:00
2212,96,7,view_resource,427,2026-01-20 06:28:00
2213,96,8,view_resource,430,2026-01-21 09:26:00
2214,96,9,view_resource,467,2026-01-23 01:14:00
2215,96,9,search_topic,120,2026-01-24 08:46:00
2216,96,10,view_resource,550,2026-01-25 04:18:00
2217,96,10,view_resource,258,2026-01-26 01:14:00
2218,96,11,view_resource,81,2026-01-28 01:50:00
2219,97,1,view_resource,416,2026-01-17 13:50:00
2220,97,2,complete_lesson,168,2026-01-18 09:21:00
2221,97,2,search_topic,251,2026-01-19 23:08:00
2222,97,3,view_resource,131,2026-01-20 17:50:00
2223,97,4,search_topic,107,2026-01-20 23:28:00
2224,97,5,view_resource,150,2026-01-22 11:26:00
2225,97,5,search_topic,66,2026-01-23 16:32:00
2226,97,6,search_topic,521,2026-01-25 01:30:00
2227,97,7,complete_lesson,379,2026-01-25 15:40:00
2228,97,8,view_resource,68,2026-01-26 10:06:00
2229,97,9,complete_lesson,85,2026-01-27 01:06:00
2230,97,10,view_resource,291,2026-01-28 09:05:00
2231,97,11,view_resource,235,2026-01-29 01:46:00
2232,97,12,view_resource,434,2026-01-30 14:14:00
2233,97,13,search_topic,143,2026-01-31 21:04:00
2234,97,13,complete_lesson,541,2026-02-02 14:40:00
2235,97,13,view_resource,111,2026-02-04 14:02:00
2236,97,14,search_topic,281,2026-02-05 09:46:00
2237,97,15,view_resource,581,2026-02-05 22:33:00
2238,97,16,search_topic,548,2026-02-06 08:40:00
2239,97,16,search_topic,361,2026-02-06 12:16:00
2240,97,16,view_resource,198,2026-02-07 00:08:00
2241,97,17,complete_lesson,276,2026-02-07 09:04:00
2242,98,1,search_topic,70,2026-01-21 02:07:00
2243,98,2,search_topic,212,2026-01-22 22:36:00
2244,98,3,view_resource,165,2026-01-24 06:35:00
2245,98,4,view_resource,476,2026-01-24 18:34:00
2246,98,5,view_resource,510,2026-01-25 01:21:00
2247,98,6,view_resource,132,2026-01-26 18:07:00
2248,98,7,search_topic,135,2026-01-28 00:20:00
2249,98,8,view_resource,182,2026-01-28 14:00:00
2250,98,9,complete_lesson,461,2026-01-30 04:40:00
2251,98,9,view_resource,181,2026-01-30 17:24:00
2252,98,9,complete_lesson,437,2026-02-01 04:24:00
2253,98,10,view_resource,146,2026-02-01 10:14:00
2254,98,10,view_resource,370,2026-02-02 22:13:00
2255,98,11,view_resource,373,2026-02-03 04:12:00
2256,99,1,complete_lesson,231,2026-01-07 01:21:00
2257,99,2,complete_lesson,210,2026-01-08 08:34:00
2258,99,3,complete_lesson,332,2026-01-09 09:07:00
2259,99,4,search_topic,160,2026-01-09 15:03:00
2260,99,4,view_resource,378,2026-01-11 10:05:00
2261,99,4,complete_lesson,329,2026-01-11 19:36:00
2262,99,5,view_resource,434,2026-01-12 17:08:00
2263,99,6,view_resource,306,2026-01-13 12:46:00
2264,99,7,search_topic,333,2026-01-14 23:27:00
2265,99,7,search_topic,335,2026-01-16 08:19:00
2266,99,7,search_topic,334,2026-01-17 09:04:00
2267,99,8,view_resource,507,2026-01-18 10:27:00
2268,99,8,complete_lesson,455,2026-01-20 02:04:00
2269,99,8,view_resource,501,2026-01-21 20:37:00
2270,99,9,search_topic,68,2026-01-22 11:14:00
2271,99,10,complete_lesson,206,2026-01-23 23:30:00
2272,99,10,complete_lesson,246,2026-01-25 02:43:00
2273,99,11,view_resource,436,2026-01-26 11:01:00
2274,99,12,complete_lesson,113,2026-01-27 02:08:00
2275,99,12,view_resource,221,2026-01-27 22:24:00
2276,99,13,view_resource,523,2026-01-28 22:14:00
2277,100,1,view_resource,90,2026-01-27 17:16:00
2278,100,2,view_resource,205,2026-01-29 04:43:00
2279,100,3,complete_lesson,346,2026-01-30 19:03:00
2280,100,4,search_topic,570,2026-02-01 07:47:00
2281,100,5,search_topic,480,2026-02-03 04:00:00
2282,100,6,complete_lesson,469,2026-02-04 12:07:00
2283,100,7,search_topic,107,2026-02-04 16:02:00
2284,100,8,view_resource,85,2026-02-05 05:27:00
2285,100,9,search_topic,242,2026-02-05 11:04:00
2286,100,10,view_resource,495,2026-02-06 20:49:00
2287,100,11,view_resource,467,2026-02-08 12:17:00
2288,100,12,view_resource,184,2026-02-09 23:38:00
2289,100,13,search_topic,87,2026-02-10 12:12:00
2290,100,14,complete_lesson,190,2026-02-12 08:04:00
2291,100,15,view_resource,233,2026-02-14 06:41:00
2292,100,16,search_topic,238,2026-02-15 00:50:00
2293,100,16,search_topic,287,2026-02-15 22:00:00
2294,100,17,view_resource,540,2026-02-17 05:25:00
2295,100,18,search_topic,569,2026-02-18 14:00:00
2296,100,19,view_resource,161,2026-02-19 04:50:00
2297,100,20,search_topic,287,2026-02-19 14:15:00
2298,101,1,search_topic,505,2026-01-29 08:05:00
2299,101,1,complete_lesson,549,2026-01-30 04:38:00
2300,101,1,view_resource,274,2026-01-31 04:37:00
2301,101,2,search_topic,168,2026-01-31 18:02:00
2302,101,3,search_topic,217,2026-02-01 07:05:00
2303,101,4,complete_lesson,118,2026-02-01 22:26:00
2304,101,4,complete_lesson,276,2026-02-02 13:27:00
2305,101,4,search_topic,550,2026-02-04 10:35:00
2306,101,5,complete_lesson,167,2026-02-05 07:35:00
2307,101,6,search_topic,391,2026-02-06 22:41:00
2308,101,7,search_topic,353,2026-02-08 02:08:00
2309,101,8,complete_lesson,343,2026-02-09 12:00:00
2310,101,9,search_topic,128,2026-02-10 08:27:00
2311,101,10,complete_lesson,498,2026-02-12 00:33:00
2312,101,11,complete_lesson,521,2026-02-13 04:15:00
2313,101,12,view_resource,319,2026-02-14 14:40:00
2314,101,13,complete_lesson,158,2026-02-14 18:42:00
2315,101,14,view_resource,500,2026-02-15 17:11:00
2316,101,15,search_topic,545,2026-02-17 14:37:00
2317,101,16,view_resource,195,2026-02-19 00:22:00
2318,101,17,search_topic,546,2026-02-20 09:09:00
2319,101,18,search_topic,376,2026-02-22 05:38:00
2320,101,19,search_topic,402,2026-02-23 09:39:00
2321,101,20,view_resource,417,2026-02-23 20:19:00
2322,102,1,complete_lesson,67,2026-01-24 19:05:00
2323,102,1,search_topic,535,2026-01-25 02:25:00
2324,102,1,complete_lesson,568,2026-01-26 01:25:00
2325,102,2,view_resource,454,2026-01-27 00:28:00
2326,102,3,complete_lesson,382,2026-01-28 01:06:00
2327,102,3,search_topic,455,2026-01-28 19:33:00
2328,102,4,search_topic,426,2026-01-30 03:42:00
2329,102,4,view_resource,110,2026-01-31 19:06:00
2330,102,5,search_topic,224,2026-02-01 10:21:00
2331,102,6,complete_lesson,356,2026-02-02 09:17:00
2332,102,7,complete_lesson,348,2026-02-04 01:24:00
2333,102,8,complete_lesson,286,2026-02-05 02:31:00
2334,102,9,search_topic,310,2026-02-06 21:02:00
2335,102,9,complete_lesson,342,2026-02-08 15:13:00
2336,102,10,search_topic,235,2026-02-09 12:41:00
2337,102,11,search_topic,283,2026-02-10 18:14:00
2338,102,12,view_resource,315,2026-02-12 07:40:00
2339,102,13,view_resource,550,2026-02-13 15:02:00
2340,102,13,search_topic,416,2026-02-13 21:38:00
2341,102,13,complete_lesson,404,2026-02-14 19:20:00
2342,102,14,complete_lesson,344,2026-02-15 07:14:00
2343,103,1,search_topic,115,2026-01-30 07:49:00
2344,103,2,complete_lesson,462,2026-01-30 18:28:00
2345,103,3,search_topic,542,2026-01-31 10:50:00
2346,103,4,view_resource,327,2026-01-31 19:05:00
2347,103,5,view_resource,146,2026-02-01 15:46:00
2348,103,6,view_resource,255,2026-02-01 22:24:00
2349,103,7,view_resource,331,2026-02-02 17:24:00
2350,103,8,complete_lesson,576,2026-02-03 11:03:00
2351,103,9,search_topic,381,2026-02-05 01:05:00
2352,103,9,search_topic,111,2026-02-05 14:41:00
2353,103,10,complete_lesson,125,2026-02-07 12:21:00
2354,103,10,view_resource,386,2026-02-08 08:47:00
2355,103,10,complete_lesson,108,2026-02-08 21:40:00
2356,103,11,complete_lesson,404,2026-02-09 18:04:00
2357,103,12,view_resource,299,2026-02-10 10:50:00
2358,103,13,view_resource,295,2026-02-12 02:49:00
2359,103,14,search_topic,498,2026-02-13 10:00:00
2360,104,1,search_topic,415,2026-01-18 06:02:00
2361,104,2,view_resource,117,2026-01-18 13:45:00
2362,104,3,complete_lesson,559,2026-01-19 07:40:00
2363,104,4,complete_lesson,129,2026-01-19 19:13:00
2364,104,5,view_resource,195,2026-01-20 04:32:00
2365,104,6,search_topic,533,2026-01-21 10:04:00
2366,104,7,complete_lesson,326,2026-01-22 20:24:00
2367,104,8,search_topic,292,2026-01-23 16:16:00
2368,104,9,search_topic,125,2026-01-25 15:39:00
2369,104,10,complete_lesson,348,2026-01-27 08:05:00
2370,105,1,view_resource,250,2026-01-10 18:44:00
2371,105,1,view_resource,528,2026-01-11 06:18:00
2372,105,2,view_resource,135,2026-01-12 12:21:00
2373,105,2,search_topic,96,2026-01-12 19:10:00
2374,105,2,search_topic,317,2026-01-13 13:06:00
2375,105,3,view_resource,564,2026-01-14 00:26:00
2376,105,3,view_resource,227,2026-01-14 20:49:00
2377,105,3,view_resource,444,2026-01-15 23:39:00
2378,105,4,view_resource,259,2026-01-17 16:03:00
2379,105,4,view_resource,356,2026-01-17 20:32:00
2380,105,5,complete_lesson,72,2026-01-19 09:33:00
2381,105,6,search_topic,417,2026-01-20 12:46:00
2382,105,7,search_topic,246,2026-01-22 11:25:00
2383,105,8,complete_lesson,249,2026-01-24 05:22:00
2384,105,9,view_resource,488,2026-01-24 19:45:00
2385,105,10,view_resource,437,2026-01-25 04:14:00
2386,105,11,complete_lesson,283,2026-01-26 21:48:00
2387,105,12,complete_lesson,310,2026-01-28 19:21:00
2388,106,1,search_topic,244,2026-01-24 14:48:00
2389,106,2,search_topic,407,2026-01-26 12:44:00
2390,106,3,complete_lesson,289,2026-01-28 02:05:00
2391,106,4,view_resource,237,2026-01-29 23:00:00
2392,106,5,complete_lesson,487,2026-01-30 10:16:00
2393,106,6,search_topic,394,2026-01-30 14:34:00
2394,106,7,search_topic,60,2026-01-31 13:48:00
2395,106,8,search_topic,597,2026-02-02 01:20:00
2396,106,9,complete_lesson,378,2026-02-03 05:01:00
2397,106,10,view_resource,204,2026-02-03 17:05:00
2398,106,11,complete_lesson,125,2026-02-04 08:48:00
2399,106,12,search_topic,557,2026-02-05 01:18:00
2400,107,1,complete_lesson,217,2026-01-30 10:02:00
2401,107,1,search_topic,344,2026-01-31 16:14:00
2402,107,1,search_topic,263,2026-02-02 16:43:00
2403,107,2,view_resource,232,2026-02-03 10:05:00
2404,107,3,view_resource,465,2026-02-04 02:38:00
2405,107,4,complete_lesson,310,2026-02-05 22:17:00
2406,107,5,complete_lesson,235,2026-02-07 00:08:00
2407,107,6,complete_lesson,227,2026-02-07 07:21:00
2408,107,7,view_resource,573,2026-02-07 22:11:00
2409,107,8,search_topic,145,2026-02-08 15:18:00
2410,107,9,view_resource,504,2026-02-09 20:15:00
2411,107,9,view_resource,254,2026-02-10 19:41:00
2412,107,9,view_resource,216,2026-02-12 17:44:00
2413,107,10,search_topic,124,2026-02-13 11:17:00
2414,107,10,search_topic,80,2026-02-14 21:25:00
2415,107,10,view_resource,492,2026-02-16 07:02:00
2416,107,11,search_topic,595,2026-02-18 00:44:00
2417,107,12,complete_lesson,479,2026-02-18 08:43:00
2418,107,13,search_topic,312,2026-02-18 19:16:00
2419,107,14,search_topic,214,2026-02-20 06:06:00
2420,107,15,search_topic,422,2026-02-21 11:14:00
2421,107,16,search_topic,226,2026-02-22 19:29:00
2422,107,17,complete_lesson,365,2026-02-24 02:42:00
2423,107,18,search_topic,481,2026-02-24 23:23:00
2424,107,18,complete_lesson,465,2026-02-26 16:19:00
2425,107,19,complete_lesson,321,2026-02-28 10:15:00
2426,108,1,view_resource,576,2026-01-25 04:31:00
2427,108,1,complete_lesson,591,2026-01-25 15:10:00
2428,108,2,search_topic,88,2026-01-27 05:34:00
2429,108,2,view_resource,587,2026-01-28 03:25:00
2430,108,2,view_resource,227,2026-01-28 07:25:00
2431,108,3,view_resource,78,2026-01-29 12:16:00
2432,108,4,search_topic,254,2026-01-31 01:08:00
2433,108,4,search_topic,302,2026-01-31 07:11:00
2434,108,5,view_resource,74,2026-01-31 17:41:00
2435,108,5,view_resource,60,2026-02-02 01:37:00
2436,108,5,search_topic,472,2026-02-02 07:44:00
2437,108,6,complete_lesson,456,2026-02-03 09:32:00
2438,108,6,view_resource,508,2026-02-03 19:16:00
2439,108,6,complete_lesson,519,2026-02-05 17:14:00
2440,108,7,complete_lesson,95,2026-02-07 14:49:00
2441,108,8,complete_lesson,370,2026-02-08 01:34:00
2442,108,8,complete_lesson,555,2026-02-08 13:33:00
2443,108,8,complete_lesson,443,2026-02-10 11:40:00
2444,108,9,search_topic,506,2026-02-10 22:20:00
2445,108,10,view_resource,280,2026-02-11 13:10:00
2446,108,11,complete_lesson,370,2026-02-11 18:16:00
2447,108,12,view_resource,290,2026-02-13 12:30:00
2448,108,13,view_resource,117,2026-02-14 13:50:00
2449,108,13,view_resource,129,2026-02-15 08:05:00
2450,108,14,view_resource,495,2026-02-15 21:01:00
2451,108,14,view_resource,414,2026-02-16 18:15:00
2452,108,14,complete_lesson,235,2026-02-17 18:39:00
2453,108,15,complete_lesson,163,2026-02-19 17:25:00
2454,108,16,complete_lesson,113,2026-02-21 12:17:00
2455,108,16,view_resource,324,2026-02-23 08:22:00
2456,108,17,view_resource,364,2026-02-24 11:22:00
2457,108,18,complete_lesson,181,2026-02-25 09:28:00
2458,108,18,search_topic,530,2026-02-27 02:38:00
2459,108,18,view_resource,97,2026-02-27 22:29:00
2460,108,19,view_resource,130,2026-02-28 14:06:00
2461,109,1,view_resource,129,2026-01-12 05:28:00
2462,109,1,view_resource,352,2026-01-12 20:15:00
2463,109,2,search_topic,373,2026-01-13 04:24:00
2464,109,3,search_topic,111,2026-01-13 22:44:00
2465,109,3,complete_lesson,549,2026-01-15 10:38:00
2466,109,3,view_resource,550,2026-01-16 08:22:00
2467,109,4,complete_lesson,289,2026-01-17 13:37:00
2468,109,4,complete_lesson,445,2026-01-18 18:10:00
2469,109,4,view_resource,89,2026-01-20 01:06:00
2470,109,5,view_resource,299,2026-01-21 16:07:00
2471,109,6,search_topic,357,2026-01-22 01:32:00
2472,109,7,search_topic,528,2026-01-23 13:13:00
2473,109,8,complete_lesson,416,2026-01-24 16:02:00
2474,109,9,view_resource,133,2026-01-25 03:22:00
2475,109,9,search_topic,135,2026-01-26 20:42:00
2476,109,9,search_topic,522,2026-01-27 19:45:00
2477,109,10,complete_lesson,161,2026-01-29 08:00:00
2478,109,10,complete_lesson,223,2026-01-30 05:17:00
2479,109,10,view_resource,282,2026-01-31 10:10:00
2480,109,11,view_resource,311,2026-02-01 17:11:00
2481,109,12,complete_lesson,71,2026-02-03 07:49:00
2482,109,13,view_resource,515,2026-02-04 23:21:00
2483,109,14,complete_lesson,272,2026-02-05 12:36:00
2484,109,15,search_topic,81,2026-02-07 08:02:00
2485,109,16,complete_lesson,80,2026-02-09 06:03:00
2486,109,17,view_resource,188,2026-02-10 01:14:00
2487,109,18,view_resource,496,2026-02-11 22:48:00
2488,109,19,search_topic,185,2026-02-12 22:48:00
2489,110,1,complete_lesson,568,2026-01-16 08:37:00
2490,110,2,search_topic,470,2026-01-17 16:14:00
2491,110,3,complete_lesson,389,2026-01-19 11:02:00
2492,110,4,search_topic,312,2026-01-20 14:45:00
2493,110,5,complete_lesson,415,2026-01-21 09:00:00
2494,110,5,complete_lesson,103,2026-01-21 20:08:00
2495,110,6,view_resource,491,2026-01-23 07:01:00
2496,110,6,view_resource,362,2026-01-25 04:39:00
2497,110,7,search_topic,482,2026-01-26 00:46:00
2498,110,8,search_topic,269,2026-01-28 00:29:00
2499,110,9,complete_lesson,187,2026-01-29 06:48:00
2500,110,9,view_resource,562,2026-01-29 22:37:00
2501,110,10,search_topic,164,2026-01-30 15:34:00
2502,110,11,view_resource,384,2026-02-01 00:00:00
2503,110,12,complete_lesson,326,2026-02-02 16:06:00
2504,111,1,view_resource,577,2026-01-03 23:16:00
2505,111,1,complete_lesson,387,2026-01-04 20:02:00
2506,111,1,complete_lesson,524,2026-01-05 22:42:00
2507,111,2,complete_lesson,182,2026-01-06 19:00:00
2508,111,3,search_topic,575,2026-01-07 01:02:00
